blockgroup_id,total_arrests,discretionary_arrests,unique_individuals,estimated_pop,discretionary_per_1000,total_per_1000,cumulative_pop,cumulative_pop_pct,kmeans_cluster,policing_category
450190046102,294,94,72,3600,26.111111111111114,81.66666666666667,595850,23.23907956318253,0,Normally Policed
450190025024,207,92,71,3550,25.915492957746476,58.309859154929576,599400,23.377535101404057,0,Normally Policed
450150205063,598,217,168,8400,25.833333333333332,71.19047619047619,607800,23.705148205928236,0,Normally Policed
450350108162,359,125,97,4850,25.773195876288657,74.02061855670102,612650,23.89430577223089,0,Normally Policed
450150208121,252,103,80,4000,25.75,63.0,616650,24.0503120124805,0,Normally Policed
450299703002,13,9,7,350,25.714285714285715,37.142857142857146,617000,24.063962558502343,0,Normally Policed
450350108152,225,99,77,3850,25.714285714285715,58.44155844155844,620850,24.21411856474259,0,Normally Policed
450190035002,101,50,39,1950,25.64102564102564,51.794871794871796,622800,24.290171606864273,0,Normally Policed
450150208081,931,323,253,12650,25.533596837944664,73.59683794466403,635450,24.783541341653667,0,Normally Policed
450190027011,372,139,109,5450,25.504587155963304,68.25688073394495,640900,24.99609984399376,0,Normally Policed
450190026051,291,126,99,4950,25.454545454545457,58.78787878787878,645850,25.18915756630265,0,Normally Policed
450190043003,755,293,231,11550,25.36796536796537,65.36796536796537,657400,25.639625585023403,0,Normally Policed
450150207183,326,142,112,5600,25.357142857142854,58.21428571428571,663000,25.858034321372852,0,Normally Policed
450190021032,294,91,72,3600,25.27777777777778,81.66666666666667,666600,25.998439937597507,0,Normally Policed
450350105042,172,72,57,2850,25.263157894736842,60.35087719298245,669450,26.109594383775352,0,Normally Policed
450150207111,464,192,152,7600,25.263157894736842,61.05263157894736,677050,26.406006240249607,0,Normally Policed
450350108181,249,92,73,3650,25.205479452054796,68.21917808219179,680700,26.548361934477377,0,Normally Policed
450190053002,632,315,250,12500,25.2,50.56,693200,27.03588143525741,0,Normally Policed
450190021031,515,166,132,6600,25.15151515151515,78.03030303030303,699800,27.293291731669267,0,Normally Policed
450150207131,455,211,168,8400,25.11904761904762,54.16666666666667,708200,27.62090483619345,0,Normally Policed
450150209032,294,84,67,3350,25.07462686567164,87.76119402985074,711550,27.751560062402497,0,Normally Policed
450299706001,83,35,28,1400,25.0,59.28571428571429,712950,27.80616224648986,0,Normally Policed
450190056003,210,91,73,3650,24.93150684931507,57.534246575342465,716600,27.948517940717625,0,Normally Policed
450190046071,118,51,41,2050,24.878048780487806,57.5609756097561,718650,28.028471138845557,0,Normally Policed
450190031042,879,366,295,14750,24.8135593220339,59.59322033898305,733400,28.60374414976599,0,Normally Policed
450190031111,675,251,204,10200,24.607843137254903,66.17647058823529,743600,29.001560062402497,0,Normally Policed
450350105051,260,107,87,4350,24.597701149425287,59.770114942528735,747950,29.171216848673946,0,Normally Policed
450150210003,477,182,148,7400,24.594594594594593,64.45945945945945,755350,29.459828393135723,0,Normally Policed
450350107001,228,86,70,3500,24.57142857142857,65.14285714285714,758850,29.596333853354135,0,Normally Policed
450190020031,504,195,159,7950,24.528301886792455,63.39622641509433,766800,29.906396255850233,0,Normally Policed
450190020033,329,121,99,4950,24.444444444444446,66.46464646464646,771750,30.099453978159126,0,Normally Policed
450150203023,259,89,73,3650,24.383561643835616,70.95890410958904,775400,30.241809672386893,0,Normally Policed
450190046064,142,67,55,2750,24.363636363636367,51.63636363636363,778150,30.349063962558503,0,Normally Policed
450150207191,395,177,146,7300,24.246575342465754,54.10958904109589,785450,30.63377535101404,0,Normally Policed
450190007002,49,23,19,950,24.210526315789473,51.57894736842105,786400,30.670826833073324,0,Normally Policed
450190025021,297,99,82,4100,24.146341463414636,72.4390243902439,790500,30.830733229329173,0,Normally Policed
450190046081,286,123,102,5100,24.11764705882353,56.07843137254902,795600,31.029641185647428,0,Normally Policed
450190020063,271,84,70,3500,24.0,77.42857142857143,799100,31.166146645865833,0,Normally Policed
450190055001,774,289,241,12050,23.983402489626556,64.23236514522821,811150,31.636115444617786,0,Normally Policed
450190021012,800,275,231,11550,23.809523809523807,69.26406926406926,822700,32.086583463338535,0,Normally Policed
450150203022,263,95,80,4000,23.75,65.75,826700,32.242589703588145,0,Normally Policed
450630209051,189,95,80,4000,23.75,47.25,830700,32.398595943837755,0,Normally Policed
450190020023,162,74,63,3150,23.49206349206349,51.42857142857143,833850,32.52145085803432,0,Normally Policed
450190037003,185,81,69,3450,23.478260869565215,53.6231884057971,837300,32.65600624024961,0,Normally Policed
450190019022,163,68,58,2900,23.448275862068964,56.206896551724135,840200,32.76911076443058,0,Normally Policed
450190021011,485,171,146,7300,23.424657534246574,66.43835616438356,847500,33.05382215288611,0,Normally Policed
450190028011,145,62,53,2650,23.39622641509434,54.716981132075475,850150,33.157176287051485,0,Normally Policed
450190020022,257,111,95,4750,23.36842105263158,54.10526315789474,854900,33.34243369734789,0,Normally Policed
450150207223,36,14,12,600,23.333333333333336,60.0,855500,33.36583463338533,0,Normally Policed
450150201021,318,102,88,4400,23.181818181818183,72.27272727272727,859900,33.537441497659906,0,Normally Policed
450190050002,240,88,76,3800,23.157894736842106,63.15789473684211,863700,33.68564742589704,0,Normally Policed
450190053001,665,242,209,10450,23.157894736842106,63.63636363636363,874150,34.093213728549145,0,Normally Policed
450350105011,77,30,26,1300,23.076923076923077,59.23076923076923,875450,34.143915756630264,0,Normally Policed
450190022001,227,84,73,3650,23.013698630136986,62.19178082191781,879100,34.28627145085804,0,Normally Policed
450350104002,51,23,20,1000,23.0,51.0,880100,34.32527301092044,0,Normally Policed
450190026142,209,69,60,3000,23.0,69.66666666666667,883100,34.44227769110764,0,Normally Policed
450350105041,98,39,34,1700,22.941176470588236,57.64705882352941,884800,34.50858034321373,0,Normally Policed
450190053003,612,228,199,9950,22.91457286432161,61.50753768844221,894750,34.896645865834635,0,Normally Policed
450190040002,366,126,110,5500,22.90909090909091,66.54545454545455,900250,35.11115444617784,0,Normally Policed
450190005002,19,8,7,350,22.857142857142858,54.285714285714285,900600,35.124804992199685,0,Normally Policed
450150207201,199,81,71,3550,22.816901408450704,56.056338028169016,904150,35.26326053042121,0,Normally Policed
450150203021,486,161,142,7100,22.676056338028168,68.45070422535211,911250,35.54017160686428,0,Normally Policed
450190031132,578,197,174,8700,22.64367816091954,66.4367816091954,919950,35.879485179407176,0,Normally Policed
450190046092,430,155,137,6850,22.627737226277375,62.77372262773723,926800,36.14664586583463,0,Normally Policed
450190031153,571,227,201,10050,22.587064676616915,56.81592039800995,936850,36.53861154446178,0,Normally Policed
450350108012,88,35,31,1550,22.58064516129032,56.7741935483871,938400,36.5990639625585,0,Normally Policed
450190011003,456,174,155,7750,22.451612903225804,58.83870967741935,946150,36.90132605304212,0,Normally Policed
450190046142,96,46,41,2050,22.4390243902439,46.829268292682926,948200,36.981279251170044,0,Normally Policed
450190031152,366,121,108,5400,22.40740740740741,67.77777777777779,953600,37.19188767550702,0,Normally Policed
450190044002,737,230,206,10300,22.33009708737864,71.55339805825243,963900,37.59360374414977,0,Normally Policed
450190026132,149,48,43,2150,22.325581395348838,69.30232558139535,966050,37.67745709828393,0,Normally Policed
450350108142,103,39,35,1750,22.28571428571429,58.85714285714286,967800,37.74570982839314,0,Normally Policed
450150208062,233,88,79,3950,22.27848101265823,58.98734177215189,971750,37.89976599063963,0,Normally Policed
450190046063,195,59,53,2650,22.264150943396224,73.58490566037736,974400,38.00312012480499,0,Normally Policed
450190005001,15,10,9,450,22.22222222222222,33.333333333333336,974850,38.020670826833076,0,Normally Policed
450750103001,41,10,9,450,22.22222222222222,91.11111111111111,975300,38.03822152886116,0,Normally Policed
450150208071,1053,341,308,15400,22.142857142857142,68.37662337662339,990700,38.63884555382215,0,Normally Policed
450190028013,145,64,58,2900,22.068965517241377,50.0,993600,38.75195007800312,0,Normally Policed
450150207232,148,65,59,2950,22.033898305084744,50.16949152542373,996550,38.86700468018721,0,Normally Policed
450350107003,349,98,89,4450,22.02247191011236,78.42696629213484,1001000,39.0405616224649,0,Normally Policed
450190026141,236,89,81,4050,21.97530864197531,58.2716049382716,1005050,39.19851794071763,0,Normally Policed
450190009002,450,146,133,6650,21.954887218045112,67.66917293233082,1011700,39.457878315132604,0,Normally Policed
450190036001,194,79,72,3600,21.944444444444443,53.888888888888886,1015300,39.59828393135725,0,Normally Policed
450190021014,364,126,115,5750,21.913043478260867,63.30434782608696,1021050,39.82254290171607,0,Normally Policed
450190001001,120,47,43,2150,21.86046511627907,55.81395348837209,1023200,39.90639625585023,0,Normally Policed
450190020061,51,24,22,1100,21.81818181818182,46.36363636363637,1024300,39.94929797191888,0,Normally Policed
450190054001,443,143,132,6600,21.666666666666668,67.12121212121212,1030900,40.20670826833073,0,Normally Policed
450190026112,104,39,36,1800,21.666666666666668,57.77777777777778,1032700,40.27691107644306,0,Normally Policed
450150204041,170,65,60,3000,21.666666666666668,56.666666666666664,1035700,40.393915756630264,0,Normally Policed
450350107002,258,97,90,4500,21.555555555555557,57.333333333333336,1040200,40.569422776911075,0,Normally Policed
450150207172,461,140,130,6500,21.538461538461537,70.92307692307692,1046700,40.82293291731669,0,Normally Policed
450350108092,147,42,39,1950,21.538461538461537,75.38461538461539,1048650,40.89898595943838,0,Normally Policed
450190026134,191,84,78,3900,21.538461538461537,48.97435897435897,1052550,41.05109204368175,0,Normally Policed
450350106032,181,85,79,3950,21.518987341772153,45.822784810126585,1056500,41.20514820592824,0,Normally Policed
450190039002,316,117,109,5450,21.46788990825688,57.981651376146786,1061950,41.417706708268334,0,Normally Policed
450150209011,189,59,55,2750,21.454545454545457,68.72727272727273,1064700,41.52496099843994,0,Normally Policed
450190029002,94,45,42,2100,21.428571428571427,44.76190476190476,1066800,41.60686427457098,0,Normally Policed
450190020051,75,32,30,1500,21.333333333333332,50.0,1068300,41.665366614664585,0,Normally Policed
450150205061,291,96,90,4500,21.333333333333332,64.66666666666666,1072800,41.840873634945396,0,Normally Policed
450150201012,480,151,142,7100,21.267605633802816,67.6056338028169,1079900,42.11778471138846,0,Normally Policed
450150207142,162,69,65,3250,21.23076923076923,49.84615384615385,1083150,42.244539781591264,0,Normally Policed
450190046101,183,61,58,2900,21.03448275862069,63.10344827586208,1086050,42.35764430577223,0,Normally Policed
450350104003,114,41,39,1950,21.025641025641026,58.46153846153846,1088000,42.43369734789392,0,Normally Policed
450190020032,314,105,100,5000,21.0,62.8,1093000,42.62870514820593,0,Normally Policed
450150207141,354,111,106,5300,20.943396226415093,66.79245283018868,1098300,42.83541341653666,0,Normally Policed
450350108085,53,24,23,1150,20.869565217391305,46.08695652173913,1099450,42.88026521060843,0,Normally Policed
450190004002,48,25,24,1200,20.833333333333332,40.0,1100650,42.92706708268331,0,Normally Policed
450190046061,235,81,78,3900,20.76923076923077,60.256410256410255,1104550,43.07917316692668,0,Normally Policed
0,1381,648,625,31250,20.736,44.192,1135800,44.297971918876755,0,Normally Policed
450190031081,904,270,263,13150,20.53231939163498,68.74524714828897,1148950,44.810842433697346,0,Normally Policed
450150207181,407,150,147,7350,20.408163265306122,55.374149659863946,1156300,45.097503900156006,0,Normally Policed
450350106053,105,51,50,2500,20.400000000000002,42.0,1158800,45.19500780031201,0,Normally Policed
450190031101,462,171,168,8400,20.357142857142858,55.0,1167200,45.522620904836195,0,Normally Policed
450190026052,233,62,61,3050,20.327868852459016,76.39344262295081,1170250,45.64157566302652,0,Normally Policed
450190019013,195,66,65,3250,20.307692307692307,60.0,1173500,45.76833073322933,0,Normally Policed
450190046141,228,75,74,3700,20.27027027027027,61.62162162162162,1177200,45.91263650546022,0,Normally Policed
450190046124,222,81,80,4000,20.25,55.5,1181200,46.06864274570982,0,Normally Policed
450790103041,1,1,1,50,20.0,20.0,1181250,46.07059282371295,0,Normally Policed
450410015042,1,1,1,50,20.0,20.0,1181300,46.07254290171607,0,Normally Policed
450499203001,1,1,1,50,20.0,20.0,1181350,46.07449297971919,0,Normally Policed
450410010001,4,3,3,150,20.0,26.666666666666668,1181500,46.08034321372855,0,Normally Policed
450790104132,1,1,1,50,20.0,20.0,1181550,46.082293291731666,0,Normally Policed
450410011003,3,1,1,50,20.0,60.0,1181600,46.08424336973479,0,Normally Policed
450410011004,2,1,1,50,20.0,40.0,1181650,46.08619344773791,0,Normally Policed
450790031002,4,3,3,150,20.0,26.666666666666668,1181800,46.09204368174727,0,Normally Policed
450790102002,5,1,1,50,20.0,100.0,1181850,46.09399375975039,0,Normally Policed
450410012002,4,1,1,50,20.0,80.0,1181900,46.09594383775351,0,Normally Policed
450719501003,1,1,1,50,20.0,20.0,1181950,46.097893915756636,0,Normally Policed
450790104121,14,5,5,250,20.0,56.0,1182200,46.10764430577223,0,Normally Policed
450070101041,1,1,1,50,20.0,20.0,1182250,46.109594383775345,0,Normally Policed
450790103055,1,1,1,50,20.0,20.0,1182300,46.11154446177847,0,Normally Policed
450410015062,1,1,1,50,20.0,20.0,1182350,46.11349453978159,0,Normally Policed
450410016025,7,1,1,50,20.0,140.0,1182400,46.11544461778471,0,Normally Policed
450410006003,3,2,2,100,20.0,30.0,1182500,46.11934477379095,0,Normally Policed
450790104071,1,1,1,50,20.0,20.0,1182550,46.12129485179407,0,Normally Policed
450439202022,8,5,5,250,20.0,32.0,1182800,46.13104524180967,0,Normally Policed
450559709031,5,2,2,100,20.0,50.0,1182900,46.13494539781591,0,Normally Policed
450790104033,6,2,2,100,20.0,60.0,1183000,46.13884555382216,0,Normally Policed
450790104031,7,2,2,100,20.0,70.0,1183100,46.14274570982839,0,Normally Policed
450410024003,1,1,1,50,20.0,20.0,1183150,46.144695787831516,0,Normally Policed
450790103092,1,1,1,50,20.0,20.0,1183200,46.146645865834635,0,Normally Policed
450790103072,1,1,1,50,20.0,20.0,1183250,46.148595943837755,0,Normally Policed
450790103056,1,1,1,50,20.0,20.0,1183300,46.150546021840874,0,Normally Policed
450790104103,3,2,2,100,20.0,30.0,1183400,46.15444617784711,0,Normally Policed
450790108051,2,2,2,100,20.0,20.0,1183500,46.15834633385336,0,Normally Policed
450790108041,3,2,2,100,20.0,30.0,1183600,46.16224648985959,0,Normally Policed
450130011013,1,1,1,50,20.0,20.0,1183650,46.16419656786272,0,Normally Policed
450130011021,8,4,4,200,20.0,40.0,1183850,46.171996879875195,0,Normally Policed
450510501021,1,1,1,50,20.0,20.0,1183900,46.173946957878314,0,Normally Policed
450510405002,1,1,1,50,20.0,20.0,1183950,46.175897035881434,0,Normally Policed
450790116032,1,1,1,50,20.0,20.0,1184000,46.17784711388456,0,Normally Policed
450190022002,135,53,53,2650,20.0,50.943396226415096,1186650,46.281201248049925,0,Normally Policed
450790114152,7,2,2,100,20.0,70.0,1186750,46.285101404056164,0,Normally Policed
450150208042,86,37,37,1850,20.0,46.486486486486484,1188600,46.3572542901716,0,Normally Policed
450510401051,3,1,1,50,20.0,60.0,1188650,46.35920436817473,0,Normally Policed
450790114111,1,1,1,50,20.0,20.0,1188700,46.36115444617785,0,Normally Policed
450070003002,1,1,1,50,20.0,20.0,1188750,46.36310452418096,0,Normally Policed
450510401032,6,1,1,50,20.0,120.0,1188800,46.36505460218409,0,Normally Policed
450630213042,1,1,1,50,20.0,20.0,1188850,46.36700468018721,0,Normally Policed
450130011012,2,1,1,50,20.0,40.0,1188900,46.36895475819033,0,Normally Policed
450410002024,1,1,1,50,20.0,20.0,1188950,46.370904836193446,0,Normally Policed
450659202002,1,1,1,50,20.0,20.0,1189000,46.372854914196566,0,Normally Policed
450679502002,3,1,1,50,20.0,60.0,1189050,46.374804992199685,0,Normally Policed
450699603021,4,1,1,50,20.0,80.0,1189100,46.376755070202805,0,Normally Policed
450790113052,1,1,1,50,20.0,20.0,1189150,46.37870514820593,0,Normally Policed
450790113041,1,1,1,50,20.0,20.0,1189200,46.38065522620905,0,Normally Policed
450790113033,2,1,1,50,20.0,40.0,1189250,46.38260530421217,0,Normally Policed
450790113016,1,1,1,50,20.0,20.0,1189300,46.38455538221529,0,Normally Policed
450790110002,1,1,1,50,20.0,20.0,1189350,46.38650546021841,0,Normally Policed
450499203002,2,1,1,50,20.0,40.0,1189400,46.38845553822153,0,Normally Policed
450399605001,1,1,1,50,20.0,20.0,1189450,46.39040561622465,0,Normally Policed
450790109002,3,2,2,100,20.0,30.0,1189550,46.39430577223089,0,Normally Policed
450439203022,3,2,2,100,20.0,30.0,1189650,46.39820592823713,0,Normally Policed
450499202001,2,1,1,50,20.0,40.0,1189700,46.40015600624025,0,Normally Policed
450790030001,1,1,1,50,20.0,20.0,1189750,46.40210608424337,0,Normally Policed
450510505001,2,1,1,50,20.0,40.0,1189800,46.40405616224649,0,Normally Policed
450130002001,1,1,1,50,20.0,20.0,1189850,46.40600624024961,0,Normally Policed
450119704001,1,1,1,50,20.0,20.0,1189900,46.40795631825273,0,Normally Policed
450450021063,2,1,1,50,20.0,40.0,1189950,46.40990639625585,0,Normally Policed
450750117001,2,1,1,50,20.0,40.0,1190000,46.411856474258975,0,Normally Policed
450450021072,3,2,2,100,20.0,30.0,1190100,46.41575663026521,0,Normally Policed
450750115003,1,1,1,50,20.0,20.0,1190150,46.417706708268334,0,Normally Policed
450750115002,2,1,1,50,20.0,40.0,1190200,46.41965678627145,0,Normally Policed
450450025052,1,1,1,50,20.0,20.0,1190250,46.42160686427457,0,Normally Policed
450450027022,3,2,2,100,20.0,30.0,1190350,46.42550702028081,0,Normally Policed
450479708005,1,1,1,50,20.0,20.0,1190400,46.42745709828393,0,Normally Policed
450450028112,1,1,1,50,20.0,20.0,1190450,46.42940717628705,0,Normally Policed
450119705002,1,1,1,50,20.0,20.0,1190500,46.43135725429018,0,Normally Policed
450130001002,1,1,1,50,20.0,20.0,1190550,46.433307332293296,0,Normally Policed
450750108003,3,1,1,50,20.0,60.0,1190600,46.43525741029641,0,Normally Policed
450479707024,2,1,1,50,20.0,40.0,1190650,46.43720748829953,0,Normally Policed
450070113003,2,1,1,50,20.0,40.0,1190700,46.439157566302654,0,Normally Policed
450450030092,3,1,1,50,20.0,60.0,1190750,46.441107644305774,0,Normally Policed
450450030151,1,1,1,50,20.0,20.0,1190800,46.44305772230889,0,Normally Policed
450750105004,2,1,1,50,20.0,40.0,1190850,46.44500780031201,0,Normally Policed
450179502001,1,1,1,50,20.0,20.0,1190900,46.44695787831513,0,Normally Policed
450130002002,1,1,1,50,20.0,20.0,1190950,46.44890795631825,0,Normally Policed
450450034011,1,1,1,50,20.0,20.0,1191000,46.45085803432137,0,Normally Policed
450450036014,1,1,1,50,20.0,20.0,1191050,46.4528081123245,0,Normally Policed
450450037042,3,2,2,100,20.0,30.0,1191150,46.45670826833073,0,Normally Policed
450179501001,2,1,1,50,20.0,40.0,1191200,46.458658346333856,0,Normally Policed
450730306012,3,1,1,50,20.0,60.0,1191250,46.460608424336975,0,Normally Policed
450479703023,1,1,1,50,20.0,20.0,1191300,46.462558502340094,0,Normally Policed
450730310005,1,1,1,50,20.0,20.0,1191350,46.464508580343214,0,Normally Policed
450130005012,3,1,1,50,20.0,60.0,1191400,46.46645865834633,0,Normally Policed
450450020032,3,2,2,100,20.0,30.0,1191500,46.47035881435257,0,Normally Policed
450190002002,2,2,2,100,20.0,20.0,1191600,46.47425897035881,0,Normally Policed
450750117003,1,1,1,50,20.0,20.0,1191650,46.47620904836193,0,Normally Policed
450119701005,3,1,1,50,20.0,60.0,1191700,46.47815912636506,0,Normally Policed
450790026021,2,2,2,100,20.0,20.0,1191800,46.482059282371296,0,Normally Policed
450439205013,3,1,1,50,20.0,60.0,1191850,46.484009360374415,0,Normally Policed
450790025001,1,1,1,50,20.0,20.0,1191900,46.485959438377535,0,Normally Policed
450790010001,2,1,1,50,20.0,40.0,1191950,46.487909516380654,0,Normally Policed
450070120022,1,1,1,50,20.0,20.0,1192000,46.48985959438377,0,Normally Policed
450099601002,2,1,1,50,20.0,40.0,1192050,46.4918096723869,0,Normally Policed
450099601005,3,1,1,50,20.0,60.0,1192100,46.49375975039002,0,Normally Policed
450790001001,1,1,1,50,20.0,20.0,1192150,46.49570982839313,0,Normally Policed
450439206002,1,1,1,50,20.0,20.0,1192200,46.49765990639626,0,Normally Policed
450499201002,1,1,1,50,20.0,20.0,1192250,46.49960998439938,0,Normally Policed
450770109023,1,1,1,50,20.0,20.0,1192300,46.5015600624025,0,Normally Policed
450719506011,1,1,1,50,20.0,20.0,1192350,46.503510140405616,0,Normally Policed
450439206006,1,1,1,50,20.0,20.0,1192400,46.505460218408736,0,Normally Policed
450770108041,1,1,1,50,20.0,20.0,1192450,46.507410296411855,0,Normally Policed
450770108022,1,1,1,50,20.0,20.0,1192500,46.509360374414975,0,Normally Policed
450439207003,4,3,3,150,20.0,26.666666666666668,1192650,46.51521060842433,0,Normally Policed
450750120003,2,2,2,100,20.0,20.0,1192750,46.51911076443058,0,Normally Policed
450130008002,1,1,1,50,20.0,20.0,1192800,46.5210608424337,0,Normally Policed
450439208003,11,4,4,200,20.0,55.0,1193000,46.528861154446176,0,Normally Policed
450450002001,1,1,1,50,20.0,20.0,1193050,46.530811232449295,0,Normally Policed
450750120002,2,1,1,50,20.0,40.0,1193100,46.53276131045242,0,Normally Policed
450190006001,72,31,31,1550,20.0,46.45161290322581,1194650,46.593213728549145,0,Normally Policed
450450009001,1,1,1,50,20.0,20.0,1194700,46.595163806552264,0,Normally Policed
450750119003,1,1,1,50,20.0,20.0,1194750,46.59711388455538,0,Normally Policed
450450012042,8,2,2,100,20.0,80.0,1194850,46.60101404056162,0,Normally Policed
450750118002,2,1,1,50,20.0,40.0,1194900,46.60296411856474,0,Normally Policed
450450018041,1,1,1,50,20.0,20.0,1194950,46.60491419656786,0,Normally Policed
450630212041,5,2,2,100,20.0,50.0,1195050,46.6088143525741,0,Normally Policed
450410022011,1,1,1,50,20.0,20.0,1195100,46.61076443057722,0,Normally Policed
450630211102,1,1,1,50,20.0,20.0,1195150,46.612714508580346,0,Normally Policed
450510701012,1,1,1,50,20.0,20.0,1195200,46.614664586583466,0,Normally Policed
450279608021,1,1,1,50,20.0,20.0,1195250,46.61661466458658,0,Normally Policed
450899707002,2,1,1,50,20.0,40.0,1195300,46.618564742589705,0,Normally Policed
450030214003,3,1,1,50,20.0,60.0,1195350,46.620514820592824,0,Normally Policed
450510704002,4,2,2,100,20.0,40.0,1195450,46.62441497659906,0,Normally Policed
450899705022,5,2,2,100,20.0,50.0,1195550,46.6283151326053,0,Normally Policed
450299702001,7,3,3,150,20.0,46.66666666666667,1195700,46.63416536661467,0,Normally Policed
450299702002,4,2,2,100,20.0,40.0,1195800,46.638065522620906,0,Normally Policed
450510702002,1,1,1,50,20.0,20.0,1195850,46.640015600624025,0,Normally Policed
450630205063,1,1,1,50,20.0,20.0,1195900,46.641965678627145,0,Normally Policed
450899705013,4,2,2,100,20.0,40.0,1196000,46.64586583463339,0,Normally Policed
450299703005,7,2,2,100,20.0,70.0,1196100,46.64976599063962,0,Normally Policed
450630205071,4,2,2,100,20.0,40.0,1196200,46.65366614664587,0,Normally Policed
450899705011,6,4,4,200,20.0,30.0,1196400,46.661466458658346,0,Normally Policed
450510602061,1,1,1,50,20.0,20.0,1196450,46.663416536661465,0,Normally Policed
450850020003,1,1,1,50,20.0,20.0,1196500,46.66536661466459,0,Normally Policed
450630205073,1,1,1,50,20.0,20.0,1196550,46.667316692667704,0,Normally Policed
450299705001,23,9,9,450,20.0,51.111111111111114,1197000,46.684867394695786,0,Normally Policed
450299705002,16,7,7,350,20.0,45.714285714285715,1197350,46.69851794071763,0,Normally Policed
450850018012,4,1,1,50,20.0,80.0,1197400,46.70046801872075,0,Normally Policed
450630205092,1,1,1,50,20.0,20.0,1197450,46.70241809672387,0,Normally Policed
450299705005,17,7,7,350,20.0,48.57142857142857,1197800,46.71606864274571,0,Normally Policed
450630205103,3,2,2,100,20.0,30.0,1197900,46.71996879875195,0,Normally Policed
450510603081,2,1,1,50,20.0,40.0,1197950,46.72191887675507,0,Normally Policed
450850017032,5,1,1,50,20.0,100.0,1198000,46.72386895475819,0,Normally Policed
450790116061,2,1,1,50,20.0,40.0,1198050,46.725819032761315,0,Normally Policed
450510603012,2,1,1,50,20.0,40.0,1198100,46.727769110764434,0,Normally Policed
450899708013,2,1,1,50,20.0,40.0,1198150,46.72971918876755,0,Normally Policed
450279607032,2,1,1,50,20.0,40.0,1198200,46.73166926677067,0,Normally Policed
450030207022,1,1,1,50,20.0,20.0,1198250,46.73361934477379,0,Normally Policed
450630205062,1,1,1,50,20.0,20.0,1198300,46.73556942277691,0,Normally Policed
450570102006,1,1,1,50,20.0,20.0,1198350,46.73751950078003,0,Normally Policed
450559705004,1,1,1,50,20.0,20.0,1198400,46.73946957878315,0,Normally Policed
450030201003,1,1,1,50,20.0,20.0,1198450,46.74141965678627,0,Normally Policed
450910615021,1,1,1,50,20.0,20.0,1198500,46.74336973478939,0,Normally Policed
450190049021,9,4,4,200,20.0,45.0,1198700,46.751170046801874,0,Normally Policed
450190049012,9,6,6,300,20.0,30.0,1199000,46.76287051482059,0,Normally Policed
450570104002,2,1,1,50,20.0,40.0,1199050,46.76482059282371,0,Normally Policed
450570105003,1,1,1,50,20.0,20.0,1199100,46.76677067082684,0,Normally Policed
450570108002,1,1,1,50,20.0,20.0,1199150,46.76872074882995,0,Normally Policed
450910612022,1,1,1,50,20.0,20.0,1199200,46.77067082683307,0,Normally Policed
450570110022,7,1,1,50,20.0,140.0,1199250,46.772620904836195,0,Normally Policed
450570111002,1,1,1,50,20.0,20.0,1199300,46.774570982839315,0,Normally Policed
450599202023,1,1,1,50,20.0,20.0,1199350,46.776521060842434,0,Normally Policed
450619204003,1,1,1,50,20.0,20.0,1199400,46.77847113884555,0,Normally Policed
450130108002,2,2,2,100,20.0,20.0,1199500,46.78237129485179,0,Normally Policed
450510707022,1,1,1,50,20.0,20.0,1199550,46.78432137285491,0,Normally Policed
450630202013,1,1,1,50,20.0,20.0,1199600,46.78627145085804,0,Normally Policed
450510707012,1,1,1,50,20.0,20.0,1199650,46.78822152886116,0,Normally Policed
450259505011,1,1,1,50,20.0,20.0,1199700,46.79017160686427,0,Normally Policed
450030207011,1,1,1,50,20.0,20.0,1199750,46.792121684867396,0,Normally Policed
450910609052,2,1,1,50,20.0,40.0,1199800,46.794071762870516,0,Normally Policed
450279602011,7,1,1,50,20.0,140.0,1199850,46.796021840873635,0,Normally Policed
450910609051,2,1,1,50,20.0,40.0,1199900,46.797971918876755,0,Normally Policed
450630205052,1,1,1,50,20.0,20.0,1199950,46.799921996879874,0,Normally Policed
450910609041,1,1,1,50,20.0,20.0,1200000,46.80187207488299,0,Normally Policed
450510603011,1,1,1,50,20.0,20.0,1200050,46.80382215288611,0,Normally Policed
450850016002,1,1,1,50,20.0,20.0,1200100,46.80577223088924,0,Normally Policed
450630207051,4,2,2,100,20.0,40.0,1200200,46.80967238689547,0,Normally Policed
450830213032,1,1,1,50,20.0,20.0,1200250,46.8116224648986,0,Normally Policed
450630210231,3,2,2,100,20.0,30.0,1200350,46.81552262090484,0,Normally Policed
450510602041,2,1,1,50,20.0,40.0,1200400,46.817472698907956,0,Normally Policed
450510514042,2,1,1,50,20.0,40.0,1200450,46.819422776911075,0,Normally Policed
450510514033,1,1,1,50,20.0,20.0,1200500,46.821372854914195,0,Normally Policed
450830220062,1,1,1,50,20.0,20.0,1200550,46.823322932917314,0,Normally Policed
450510514032,6,3,3,150,20.0,40.0,1200700,46.82917316692668,0,Normally Policed
450630210302,1,1,1,50,20.0,20.0,1200750,46.8311232449298,0,Normally Policed
450190031062,241,89,89,4450,20.0,54.157303370786515,1205200,47.004680187207484,0,Normally Policed
450630210311,2,1,1,50,20.0,40.0,1205250,47.00663026521061,0,Normally Policed
450830216002,3,1,1,50,20.0,60.0,1205300,47.00858034321373,0,Normally Policed
