DefendantId,drug_count,drug_type,policing_category
071c40cf83c16edc05854a91,1,Possession,Normally Policed
071e850fc00b7ed62bbaa89f,1,Possession,Normally Policed
0723c95f67d1d26b3f4ecffb,2,Distribution,Normally Policed
0727c85966909ef60aa0d879,3,Distribution,Normally Policed
0727ddbdd42b6c5c35b78eb4,2,Distribution,Normally Policed
0729a7796a5fa897b22b1506,2,Distribution,Normally Policed
072e76d246a97ce85a99bdbd,2,Possession,Normally Policed
072e7774b903f0daf5a45ed5,2,Possession,Normally Policed
072f2dcc71f989ffe8e00f2b,1,Distribution,Normally Policed
0731b3d1fb19ff126a4a70b5,1,Possession,Normally Policed
073280d3fdb18acb831255a4,5,Possession,Normally Policed
073a3fde6b93c27950006f67,6,Possession,Normally Policed
073c71066cf87d502f82e550,1,Possession,Normally Policed
073ec447abdb92b46e7824c4,7,Distribution,Normally Policed
0744d3708048dc3debd13fd0,1,Distribution,Normally Policed
07483b55a437d2b17a7ff275,1,Possession,Highly Policed
074862a2e691fb3b5804f9f2,2,Distribution,Normally Policed
0749b4db03c7c5225ae560e4,1,Distribution,Normally Policed
074aae2b09793aacb32f6ba2,1,Distribution,Normally Policed
0750b964ddc36db7eb820eeb,1,Distribution,Normally Policed
07550ea9d65b368a5db6cd24,1,Possession,Normally Policed
075f7ae8619946361bbaf977,1,Distribution,Normally Policed
0761fc380701c99af1988ac6,1,Possession,Normally Policed
0770b8c56cfede54a7265c4b,1,Possession,Normally Policed
0773152671ad7b6cc25e24db,1,Possession,Normally Policed
077e2e631e7273edba904f8e,6,Possession,Highly Policed
0784b83dc530aa69cf92b081,2,Possession,Normally Policed
07958590208b7029c9c0d60c,5,Distribution,Highly Policed
0795f217b64009d5cd4aefd6,2,Distribution,Normally Policed
07a6e7c4b46d8e690c331f3a,2,Distribution,Highly Policed
07a847c9d6b6d69439d74582,3,Distribution,Normally Policed
07aa0cc95eec8f89ed33671e,1,Distribution,Normally Policed
07aaafb7db81c9f35e89018f,3,Distribution,Normally Policed
07ab4040d1a6d86fc9d06573,20,Distribution,Normally Policed
07abf92d2aafebaba183c7e0,1,Possession,Normally Policed
07ad9cfec1070e6bfe1897bb,1,Possession,Normally Policed
07ae434c9257fe8b721681a6,2,Distribution,Normally Policed
07b13304813060e0897997d9,1,Distribution,Normally Policed
07b311afd89bc4dbd577597a,1,Distribution,Normally Policed
07b5423eabce0d5a432cffdc,11,Possession,Highly Policed
07befd39c499b339df6e2d02,8,Distribution,Normally Policed
07c1041940cb692ff57c8b00,1,Distribution,Normally Policed
07c22a206409903ba03fb101,1,Possession,Normally Policed
07c255cee58a5ff06ee29bfd,2,Distribution,Normally Policed
07c7409939de54fbef12bb11,11,Distribution,Normally Policed
07ced08033a595a304859216,1,Possession,Normally Policed
07cf9a72ae32b833323ce7ee,1,Possession,Normally Policed
07d17092de72bce25f7da60e,2,Distribution,Normally Policed
07d2bd8270a2645bd66502be,1,Possession,Normally Policed
07db81024c8c6d28c12e50f1,2,Distribution,Ultra-Policed
07ddd27627c1a6e2887b8c8a,11,Distribution,Normally Policed
07e0b54edb3f1b9020d4742e,1,Possession,Ultra-Policed
07e8a1df551830fc78e85949,3,Possession,Normally Policed
07f558d227d5dcc596e66259,1,Distribution,Normally Policed
07f575bd407e8b0c076bcae6,2,Distribution,Normally Policed
07f5f050502abd2527fe8984,1,Possession,Normally Policed
07f9346759b30cea53110328,1,Possession,Normally Policed
07fa591f13cbeb86cab3b869,1,Possession,Normally Policed
080675dad49623691a297be6,1,Possession,Normally Policed
080b5c0c154201b2f82f8165,3,Distribution,Normally Policed
080d810cdab7860f13d839ef,5,Possession,Normally Policed
08103740efef0f02ff425915,1,Distribution,Normally Policed
0810f06281a864a8c7383cd6,1,Possession,Normally Policed
081196b5defb2fb0b91346dc,24,Distribution,Highly Policed
0811dcf5652a704b16d60bf0,1,Possession,Normally Policed
0819fbb8d1eb388975d02b2b,1,Possession,Normally Policed
081c06216b6af100d71dc5d5,1,Possession,Normally Policed
081d2c2923d069efc9967e91,10,Distribution,Normally Policed
081dad3f51bf3bfb06c9df2f,1,Distribution,Normally Policed
0820fdae45848301b32cb0e3,1,Possession,Normally Policed
0825dccc18b603da26bc6fd6,1,Distribution,Normally Policed
082aa2c53b6997e826b729df,1,Possession,Normally Policed
082bb35404087e230d726fbd,2,Distribution,Ultra-Policed
082e1cc1e74463c3e942d38e,1,Distribution,Highly Policed
082f96107371da372517b043,4,Distribution,Normally Policed
0834c88fe5a1e0c261e5d42c,1,Distribution,Normally Policed
0834c8c9e8d7188f515696d5,2,Possession,Highly Policed
083514724893b1c8945d52dd,2,Distribution,Ultra-Policed
0839bc9b0e9fb3a79a196a39,1,Possession,Highly Policed
083a784cb4bfb0bebb196d41,3,Distribution,Normally Policed
084503136b8670e07961ee9a,1,Distribution,Normally Policed
0852282cdbff8bb7f61d7c96,3,Distribution,Normally Policed
08543633c7ab06a449b1fea7,6,Possession,Ultra-Policed
08579f971b949b1fe3dae143,4,Distribution,Normally Policed
085c6f46470e290bde74a472,1,Distribution,Normally Policed
08649543fb9b05f092c6a3a6,14,Distribution,Highly Policed
0864b2044e25c158bf939c73,1,Distribution,Normally Policed
0864b630d97190c7df7c2ec9,6,Possession,Normally Policed
086a3f8d649b53dbc6ee11fe,1,Possession,Normally Policed
086ea817de0a92f3640c3e7d,1,Distribution,Normally Policed
0888bc607123f38898be3456,8,Possession,Normally Policed
08963f674a03aef2eb32f4c2,2,Distribution,Normally Policed
089c63d29902be47739764c0,1,Possession,Normally Policed
089e1b6e2f2b6f042b1fc520,2,Distribution,Normally Policed
08a2e8c1ae7491e7bf81db99,1,Distribution,Normally Policed
08a5af13d32ef3f986411a2e,1,Distribution,Normally Policed
08a686e466a1e5d978376d41,1,Possession,Normally Policed
08a924d22a348a82f456b693,1,Possession,Normally Policed
08aa9e494005fd06abe0366f,9,Distribution,Normally Policed
08ae2fedad8110f1bfcf3d64,1,Possession,Normally Policed
08b7a8124f19ebac14bf8991,1,Possession,Normally Policed
08baa79159aee8e892cec31c,2,Possession,Normally Policed
08bb1c262f075ec57513b38f,3,Possession,Highly Policed
08bde038a88bcf26a543eb08,5,Distribution,Normally Policed
08bdfe6d43ea025f14b6b426,4,Distribution,Normally Policed
08ce2fa73a6058f262474deb,1,Distribution,Normally Policed
08cec17c68bbe8a0f2722042,3,Distribution,Highly Policed
08d29dac4ad70fba54c6562e,1,Distribution,Normally Policed
08d6c07aa26740ebc362ba06,2,Distribution,Normally Policed
08d90a1aa3178d5e6cf58cdc,2,Distribution,Normally Policed
08d9eba526ea61aa56c85b0c,2,Possession,Normally Policed
08dd573b083700cd33d7f9c5,1,Possession,Normally Policed
08e35014c66b0d53af2b9a2e,2,Possession,Normally Policed
08e519c1ee8afc446e45414e,2,Distribution,Ultra-Policed
08e62af3f2ae572140a24c8f,1,Distribution,Normally Policed
08e9347d5e53a6348a509713,3,Distribution,Normally Policed
08ea4a8e56f1d83b1302561f,1,Possession,Normally Policed
08ebad1fe4d4102cab381182,1,Distribution,Normally Policed
08f3219cab891a2fa6892f99,2,Distribution,Normally Policed
08f4e262861b9973327d002a,3,Possession,Normally Policed
08f5c801f6a3dfd91ee7d03e,1,Possession,Normally Policed
090530c32a66ba3937709c2f,1,Distribution,Normally Policed
090972d218a6b14eae002d44,5,Distribution,Ultra-Policed
090cae9dc4ad4da69e7a4749,1,Possession,Normally Policed
090e9ff81f6d26c3487de2d3,1,Distribution,Normally Policed
09137f6b2cfce6e775143362,1,Distribution,Normally Policed
0915ccc48a1c4ff58165a445,1,Possession,Normally Policed
091d81ffe4dd6f1b4c178635,2,Distribution,Highly Policed
091dc41a3e19c2073dfe059a,1,Distribution,Normally Policed
091eaddee71bce8973c25f63,3,Distribution,Highly Policed
092012da0ef4e227c16beae7,1,Possession,Ultra-Policed
09204ac6b9ce87b04fbda9c9,2,Distribution,Normally Policed
0921ff1d9471b1239062a7d1,1,Possession,Highly Policed
092d11ad2e58efc0fe63f54c,3,Distribution,Normally Policed
092e80d6a16be21c6403d787,1,Distribution,Normally Policed
092eedf2738e15e66b395ee0,1,Distribution,Normally Policed
09333e203e15bb1a639ae997,2,Distribution,Highly Policed
0939e012eff0de7cf4d77b79,1,Distribution,Highly Policed
093b183403c2b94b22c9aef8,1,Possession,Normally Policed
093f8823c8ebfb88707a2e75,5,Distribution,Normally Policed
094cb69feaa1ad9426ca8e7b,3,Distribution,Highly Policed
09523a5f7cca35ccad0a7e1b,4,Distribution,Highly Policed
0962dd069c59fa539b007330,2,Distribution,Normally Policed
096535a086ca7d9b0f78c9c4,12,Distribution,Normally Policed
0970afba8baf740adf142533,1,Distribution,Normally Policed
097d357841ee02c9e19df542,5,Distribution,Normally Policed
097d6654fe264ea3afe71215,1,Possession,Normally Policed
097e3dc1b725136003b49063,1,Distribution,Normally Policed
0982dcc4f6f7d49931b45cd9,4,Distribution,Normally Policed
09850cb52dbb28193562876a,1,Possession,Normally Policed
0987dbfe41ae9f0b58551ea6,1,Distribution,Normally Policed
098815bd24f0785ad48afb5a,6,Distribution,Highly Policed
098f03ce4d6c263173bed474,3,Possession,Highly Policed
098fc0f95168fc43b3e48172,1,Possession,Highly Policed
0991d002a9dbf0af6741da43,2,Distribution,Normally Policed
09987da1352ebfe5d54cb96c,2,Distribution,Normally Policed
09a9ba5f2fea4c6b0503a793,3,Possession,Normally Policed
09ad277183d9d4fae7a179f0,10,Possession,Normally Policed
09afe5aa1b22cf52fc960320,1,Possession,Ultra-Policed
09b75599256752b38cc4a61e,5,Possession,Normally Policed
09b7edb0ab228c6562d577c3,1,Possession,Normally Policed
09b8f59db78378f84d93e2ad,4,Distribution,Highly Policed
09bb8383edffcf74b354238f,2,Possession,Ultra-Policed
09bf8b867571627340a54e4b,2,Distribution,Normally Policed
09c199c6cb3f642011de8cc2,1,Possession,Normally Policed
09c3002ba9d20046efba4e57,1,Distribution,Normally Policed
09c5315dfa9fa10f5915e0e6,2,Distribution,Normally Policed
09c569d7e3992664707dc606,1,Distribution,Normally Policed
09cc7ba4df2b94b3df12215a,1,Distribution,Normally Policed
09cffbe2332a70a8dd67fb56,1,Distribution,Normally Policed
09d1b2a868728bb3fc23b5f9,1,Possession,Normally Policed
09d27cf871e7a7ca4907c483,2,Possession,Highly Policed
09d2975ec4979bb9abc2b2bd,4,Distribution,Highly Policed
09d2ab6d626d488b97a0559f,6,Distribution,Highly Policed
09e6ef589c02600fd816bbaa,1,Distribution,Normally Policed
09e8a0a38578277810f4d571,1,Possession,Normally Policed
09ead37591d535a06d6475e7,1,Distribution,Normally Policed
09f945ee27fb7dc38b166beb,1,Distribution,Normally Policed
09f9840cba8459a4aebd3687,14,Distribution,Highly Policed
09fb1430ed7ac01788ac619d,5,Possession,Highly Policed
09fcc19e54b5aa9d58512f9b,1,Distribution,Normally Policed
0a0090f3662a03e27f6a2502,1,Distribution,Highly Policed
0a014c9e075e4c84a902c574,1,Possession,Highly Policed
0a04d35fdceb09a041dc5716,1,Distribution,Normally Policed
0a0c95c5cec9774537699513,6,Distribution,Normally Policed
0a1058315c59f3c12793635b,1,Distribution,Normally Policed
0a126e8d1a28e17a25caf3cf,1,Possession,Normally Policed
0a1615f2908a797396c29da4,1,Possession,Highly Policed
0a1db49157005ed33925bc72,6,Distribution,Normally Policed
0a2cd8c88b42cca5a01fa9f6,4,Possession,Normally Policed
0a2f3e3c1b5dfa6543af419c,4,Possession,Normally Policed
0a346f7dfcfc4fdb5d0d0c5c,1,Possession,Normally Policed
0a3928a21f49636c6b244b7c,3,Distribution,Normally Policed
0a3aec947d5a031796855922,1,Possession,Normally Policed
0a3bd6f92702556ff655a364,3,Distribution,Normally Policed
0a4338c0b873da96ce2de3ab,1,Distribution,Normally Policed
0a44b92764381bb9851a95d5,1,Distribution,Normally Policed
0a48fa30e0a27fec6a5f7c5d,1,Possession,Normally Policed
0a4b76ddf811ff87641b9654,2,Possession,Normally Policed
0a4de6928245ca96533c333a,1,Possession,Normally Policed
0a4e1f839b96784f7a538093,1,Distribution,Highly Policed
0a508cc3dd6ce9b95d220e35,1,Possession,Normally Policed
0a5e8b95af13c810c7b84cb0,2,Possession,Normally Policed
0a702953d9065892961d03c0,2,Distribution,Ultra-Policed
0a7910b1f99309ddea5b7334,1,Possession,Highly Policed
0a791937032649d627ffae8e,1,Possession,Normally Policed
0a82b6f12bdb3bb180a8a42f,2,Possession,Normally Policed
0a834d8f24185e751664f995,1,Possession,Normally Policed
0a86c89ad0cf68dfa85ada59,1,Possession,Normally Policed
0a8708e4e0f1a7dfa19bc1f2,1,Possession,Highly Policed
0a873d4aa3c7eba5bbbd8f29,1,Distribution,Highly Policed
0a88dc5f9c817cd3a21a0bd8,1,Distribution,Highly Policed
0a8918c5fcbdceb4a62defed,1,Distribution,Normally Policed
0a8a85db5a82588157492da1,5,Distribution,Ultra-Policed
0a8ea42cfc18c6cf0a4f6f63,1,Distribution,Normally Policed
0a90d4d19f93490f5e47d86e,1,Possession,Normally Policed
0a9501b40f48424f85b53e37,2,Distribution,Normally Policed
0a97f339913fa9794bd74322,1,Distribution,Normally Policed
0a9b51855d7da9af21fe1600,1,Possession,Normally Policed
0a9f6198cd77d6376f0dd2c9,8,Distribution,Highly Policed
0ab483ef6e7a691be6d04331,1,Possession,Normally Policed
0aba2d29095cf35c8e71a984,1,Possession,Normally Policed
0abbc234e0569a3f1d22e2e7,3,Distribution,Normally Policed
0abbd341ee97dbb13bab81a1,1,Possession,Highly Policed
0abc2260ccb07511be79da62,1,Distribution,Normally Policed
0abe415b82c679ecf4765de0,2,Distribution,Normally Policed
0abf5749287b4eaa8b6285d8,2,Distribution,Normally Policed
0ac08fb7724e753989fab79b,3,Distribution,Normally Policed
0ac137d7055c6cd2299ad9df,14,Distribution,Highly Policed
0ac37b47aa458c14dc3d631f,1,Possession,Normally Policed
0ac74a516fdde7e1e6bb1e51,2,Distribution,Normally Policed
0aca1ba042e7ccc0d4352f78,3,Distribution,Normally Policed
0acbd574f07c01e043db1ef4,4,Distribution,Normally Policed
0ad67485f9299d584e2e51b0,1,Distribution,Highly Policed
0addef39b714f5423b0196ce,5,Distribution,Highly Policed
0ade184f931674021ba5ed3e,2,Possession,Highly Policed
0ae30fb9efaee428264352ab,6,Distribution,Normally Policed
0ae32527deba8485cb3a9062,2,Distribution,Normally Policed
0ae6005e6d136ba38cfed0cf,2,Possession,Normally Policed
0aecb818c8ce1c553cea6dcb,7,Distribution,Highly Policed
0aee27b2018e9cd4470970e0,3,Distribution,Highly Policed
0af6b1876d5618f5ebde3625,1,Possession,Normally Policed
0b01ea6af03f1e26892e0c51,2,Possession,Normally Policed
0b0894f367d6541a33a76dbb,1,Possession,Normally Policed
0b090433663c9466d28d0004,3,Distribution,Normally Policed
0b0eca2985aa3e94ecbd49d2,1,Possession,Normally Policed
0b14f81055995f49a7e953c9,2,Possession,Normally Policed
0b15912c698b349d3702cab1,2,Distribution,Normally Policed
0b183debeab802f15cd187e2,1,Possession,Normally Policed
0b1958f196329601d0f6a316,1,Possession,Normally Policed
0b1c0abdd989574fc15a1a02,2,Distribution,Normally Policed
0b1d08fde5a20f52a5c4b261,1,Distribution,Normally Policed
0b1da4913d903c8c2efc5d6e,1,Possession,Normally Policed
0b2c60f0a4475a08fbc4bfaf,5,Distribution,Normally Policed
0b2e7962add62c00cbcde169,1,Possession,Normally Policed
0b3483c17cd98213553d94ee,1,Distribution,Normally Policed
0b35bc86921b09f7f9bc4d89,1,Possession,Highly Policed
0b374470b32afbe365529d75,1,Possession,Normally Policed
0b384e610a3d376e1c844de9,3,Possession,Highly Policed
0b403284672ced883aac5aaf,3,Possession,Normally Policed
0b4210a83adfbe7ebf9f723b,2,Possession,Normally Policed
0b447c88fe636bb504eb8741,1,Distribution,Normally Policed
0b4dbb3376abce77e73dbf18,3,Possession,Normally Policed
0b51c1aad5ddd842e874d9d3,2,Distribution,Ultra-Policed
0b56484db765abafdcb6775c,4,Possession,Normally Policed
0b5e2602bfe812fad3473d08,1,Distribution,Normally Policed
0b5fd8034de35397b6e49dc0,1,Possession,Highly Policed
0b6488895c4b5dc2b20e3abf,1,Possession,Normally Policed
0b680178bdabd4d50ac8908d,1,Distribution,Ultra-Policed
0b7301f1ec8256abf34ac38a,5,Distribution,Normally Policed
0b75d14774debc960cb4439d,1,Distribution,Normally Policed
0b7784b10f001e5b63ecdae3,7,Distribution,Highly Policed
0b8667efdd592647390f54af,3,Distribution,Ultra-Policed
0b92c3b90a66849a8c4910bf,1,Possession,Normally Policed
0b9862ee2f7aae395bcc2efa,5,Possession,Normally Policed
0b98d8e6b194f55f26e049cd,4,Distribution,Normally Policed
0ba4e06822f10a2f77e21f64,7,Distribution,Normally Policed
0ba6c6d5347de2e3910e9044,1,Possession,Normally Policed
0ba75967c129580c8ce7a8be,7,Distribution,Normally Policed
0bb75d16a28dd543f5915d22,1,Possession,Normally Policed
0bb849baf401eed9d2194cc8,8,Distribution,Highly Policed
0bb9962d23c8410f8d7a1ea6,1,Distribution,Highly Policed
0bc901f86e1dd49b65b47404,2,Distribution,Normally Policed
0bc92aaad644ca7cf987e6b7,23,Distribution,Highly Policed
0bcd7515baa3b8d027116ad6,1,Possession,Normally Policed
0bcea53e46861ebd81e3bde8,1,Possession,Normally Policed
0bd08f5bc0aeb3b48d8d8ccb,1,Possession,Normally Policed
0bd21de077741eafc688a420,6,Possession,Highly Policed
0bd576dd63f606433d632976,3,Distribution,Normally Policed
0bd682892e7819bdd479026b,1,Distribution,Normally Policed
0bd744474b4db9e3af38d37b,1,Distribution,Normally Policed
0bd98ceeef9754eb278b14bc,3,Possession,Highly Policed
0bd9b96530fcef11b0a9b2a0,1,Possession,Normally Policed
0bdb4ccbbb58f1ef27723ab3,1,Possession,Ultra-Policed
0bdda8d9709231a878fb5f81,38,Distribution,Highly Policed
0be64ecddfbcd7bd513a1c2f,4,Distribution,Normally Policed
0be70a7545d779d2c89068f2,1,Distribution,Normally Policed
0be9c12708355a09ce5259bc,1,Possession,Normally Policed
0bf161ca6bdf4948a834b238,4,Possession,Normally Policed
0bf66add7e9aa68b117bd622,2,Distribution,Normally Policed
0bf8ed330597922d2d0e47d4,5,Distribution,Normally Policed
0bfa53e63be73d578db41f6d,2,Distribution,Normally Policed
0bffd5cbf7daa5bf63b7e43c,3,Possession,Normally Policed
0c01040b72009907390a403c,6,Distribution,Highly Policed
0c0659f4a2e24db1f397fa69,1,Distribution,Normally Policed
0c083c1ad4deb2e793879dcc,2,Distribution,Normally Policed
0c0844ae4877a42f574bbd89,1,Possession,Normally Policed
0c0c0766f76914539869043b,2,Possession,Highly Policed
0c12285eb981548553968ec8,2,Possession,Normally Policed
0c19f45383f42f715b873344,6,Distribution,Normally Policed
0c1a9030addf98df07c44d90,1,Possession,Highly Policed
0c1da4dc3f370d7c8faab3c5,1,Possession,Normally Policed
0c1e95a9995d6aab9c14339d,4,Distribution,Normally Policed
0c25466c2d5df489991deb31,1,Distribution,Normally Policed
0c27a8363216141318bda55f,4,Distribution,Normally Policed
0c2aba14d42cf9c3abedeb95,2,Possession,Normally Policed
0c2ee9adf4f9b12dd7a12e61,1,Distribution,Highly Policed
0c2f3a0a19716f881832cfb2,1,Possession,Normally Policed
0c30841041d52ff042a74668,2,Distribution,Normally Policed
0c3860990425b475ecd4ebfc,6,Distribution,Normally Policed
0c38df3745b4c349fd8398e5,1,Distribution,Normally Policed
0c3c2658826a7a7f2ff3a3d9,3,Possession,Normally Policed
0c3d6e65be2cde4e775042f8,2,Distribution,Normally Policed
0c40a4fb39930fc524ca324b,4,Distribution,Normally Policed
0c450f9bcd8a6e6fcb6b57f8,8,Distribution,Normally Policed
0c45422b8cf8a5d250b3bd7c,1,Possession,Ultra-Policed
0c47eb453209aed4cdaf35de,1,Distribution,Normally Policed
0c5561b5a98e5fdd68c75d60,2,Possession,Normally Policed
0c566db7235030b136375699,1,Possession,Normally Policed
0c59115f90cda75194df5c42,2,Distribution,Highly Policed
0c5cf548fc6a4757d331fde1,1,Possession,Highly Policed
0c5d950ec172090f57277b78,7,Distribution,Highly Policed
0c60c073e72121f825f627d6,2,Possession,Normally Policed
0c633463bc60cac2ada9b9e6,1,Possession,Normally Policed
0c65039d6b862d2c75854ddb,2,Distribution,Normally Policed
0c696c71058bdb43ebc86510,2,Possession,Ultra-Policed
0c698c2f8f471475375d1753,1,Distribution,Normally Policed
0c6a9579ae7e75e2322d1ef4,1,Distribution,Normally Policed
0c6b867fa52eec3a940a8bb6,1,Possession,Normally Policed
0c6c0d45465c90245790cb5a,2,Distribution,Normally Policed
0c6d2d8adf333ca3f6bdec31,4,Distribution,Normally Policed
0c7a604842cdffa0d82591ae,2,Possession,Normally Policed
0c7f528780089ebfb6ca6747,1,Possession,Normally Policed
0c8098684aee8243557de0d8,1,Possession,Normally Policed
0c81d07d14a66fd3b8cd6053,1,Distribution,Normally Policed
0c874f3ec64862cdb72e4588,1,Distribution,Normally Policed
0c8d3ee8bebb191ce87f0086,1,Distribution,Normally Policed
0c8e6f51e4b38dec10217146,2,Possession,Ultra-Policed
